portid,ISO3,continent,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,disaster_indicator,resilience_cluster,portname,impact_score,cargo_redistributed,available_capacity,cargo_received
port780,JPN,Asia & Pacific,42.34609537,140.9719408,1670,36,310,752,1,570,Mineral Products,Metals,Wood & Wood Products,1.01,0.54,0.0,6.0,3.0,0.0,13.0,9.0,22.0,0.0,33994.44397022,0.0,0.0,3694.98632273171,33994.44397022,37689.4302929517,0.0,21267.6266949014,4990.02008724895,0.0,0.0,26257.6467821504,26257.6467821504,0,1,Muroran,0,,0.0,0.0
port781,EST,Europe,59.49390125,24.96895069,1048,361,66,306,0,314,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,39.04,37.12,1.0,1.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1707.61083812271,0.0,1707.61083812271,1781.20592492761,21678.1978474332,0.0,0.0,3133.32552274384,23459.4037723608,26592.7292951046,0,1,Muuga-Port of Tallinn,0,,0.0,0.0
port782,UKR,Europe,46.93947485,32.01556028,504,5,235,167,0,95,Mineral Products,Vegetable Products,Metals,3.01,9.96,0.0,7.0,7.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88847.1025247645,39370.1870178551,0.0,0.0,128217.28954262,128217.28954262,0,1,Mykolaiv,0,,504.0,0.0
port783,FIN,Europe,60.45473146,22.06271566,523,17,8,233,0,264,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,8.02,2.64,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,62304.8508377839,0.0,62304.8508377839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Naantali,0,,0.0,0.0
port784,MOZ,Africa,-14.53535059,40.65118404,344,87,153,16,0,87,Mineral Products,Metals,Vegetable Products,14.6,26.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2583.88758980259,0.0,2583.88758980259,491.178436909155,0.0,0.0,0.0,0.0,491.178436909155,491.178436909155,0,1,Nacala,0,,0.0,0.0
port785,JPN,Asia & Pacific,32.71445214,129.840702,735,42,163,245,0,284,Mineral Products,Chemical & Allied Industries,Metals,0.04,0.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nagasaki,0,,735.0,735.0
port786,JPN,Asia & Pacific,35.03618543,136.8500784,13919,3551,1298,3675,1823,3571,Mineral Products,Metals,Wood & Wood Products,5.09,7.7,6.0,8.0,17.0,7.0,15.0,38.0,53.0,7301.76362316168,69895.4287962873,0.0,0.0,920.165727421432,77197.192419449,78117.3581468704,3397.6300522798,17260.3812440602,0.0,0.0,0.0,20658.01129634,20658.01129634,0,1,Nagoya Aichi,0,,0.0,0.0
port787,RUS,Europe,42.80369017,132.8873389,2103,30,590,604,10,867,Mineral Products,Vegetable Products,Chemical & Allied Industries,3.77,3.74,0.0,8.0,13.0,0.0,3.0,21.0,24.0,0.0,12899.7614158014,1251.33373539471,0.0,0.0,14151.0951511961,14151.0951511961,0.0,58808.3907136258,13576.4337971379,0.0,10336.1466810015,72384.8245107637,82720.9711917652,0,1,Nakhodka,0,,0.0,0.0
port788,AGO,Africa,-15.15855926,12.13506095,135,42,2,15,0,75,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.03,6.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1590.87462379168,0.0,1590.87462379168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Namibe,0,,0.0,0.0
port789,NOR,Europe,64.4610397,11.5068927,117,34,0,82,0,0,Mineral Products,Wood & Wood Products,Vegetable Products,0.36,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Namsos,0,,117.0,117.0
port79,NZL,Asia & Pacific,-36.84280038,174.773952,911,522,130,82,154,22,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,26.73,4.28,2.0,1.0,0.0,3.0,2.0,6.0,8.0,26.1376284611004,3337.23267851432,0.0,4033.0401019093,0.0,7396.41040888472,7396.41040888472,8075.69964754275,0.0,0.0,0.0,3452.4875612175,8075.69964754275,11528.1872087602,0,1,Auckland,0,,0.0,0.0
port790,JPN,Asia & Pacific,37.0554277,136.9804201,253,1,131,109,0,11,Wood & Wood Products,Vegetable Products,Mineral Products,0.42,0.05,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,27301.8183525314,0.0,0.0,0.0,27301.8183525314,27301.8183525314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nanao,0,,0.0,0.0
port791,FRA,Europe,47.19235088,-1.616274255,205,6,23,108,0,67,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.28,0.81,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,941.564994668832,0.0,941.564994668832,0.0,0.0,1592.09186260239,0.0,0.0,1592.09186260239,1592.09186260239,0,1,Nantes,0,,0.0,0.0
port792,CHN,Asia & Pacific,31.9862854,120.8374438,3407,56,1333,466,3,1547,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,1.1,0.22,0.0,12.0,3.0,0.0,12.0,15.0,27.0,0.0,148889.812401871,3248.07846769781,0.0,16210.0685276443,152137.890869568,168347.959397213,0.0,2819.03335938559,3798.48360973628,0.0,10346.1915054089,6617.51696912187,16963.7084745307,0,1,Nantong,0,,0.0,0.0
port793,JPN,Asia & Pacific,37.1948875,138.265671,354,56,24,110,1,162,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.27,0.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Naoetsu,0,,354.0,0.0
port794,NZL,Asia & Pacific,-39.47534995,176.9179294,554,254,196,45,0,58,Wood & Wood Products,Animal & Animal Products,Chemical & Allied Industries,3.01,10.65,1.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.003875435781,4541.25390145474,2894.45628338827,0.0,0.0,8212.71406027879,8212.71406027879,0,1,Napier,0,,554.0,554.0
port795,ITA,Europe,40.83924659,14.27890855,1562,536,49,323,0,653,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.88,4.37,1.0,0.0,2.0,0.0,7.0,3.0,10.0,5381.5396905197,0.0,0.0,0.0,2349.74364843127,5381.5396905197,7731.28333895097,0.0,0.0,0.0,0.0,2053.77240923357,0.0,2053.77240923357,0,1,Napoli,0,,0.0,0.0
port796,NOR,Europe,68.42231695,17.41102647,268,5,202,58,0,2,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,1.08,19.45,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203997.672645054,0.0,0.0,0.0,203997.672645054,203997.672645054,0,3,Narvik,0,,268.0,0.0
port797,PHL,Asia & Pacific,8.981512096,125.3368598,150,7,0,102,16,24,Mineral Products,Animal & Animal Products,Chemical & Allied Industries,0.01,0.01,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,130.158168741149,0.0,130.158168741149,130.158168741149,0.0,0.0,0.0,167.620713071972,0.0,167.620713071972,167.620713071972,0,1,Nasipit Port,0,,19.841831258850988,0.0
port798,BHS,North America,25.08066367,-77.34195784,463,198,79,158,26,0,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,8.24,2.89,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,400.773462903203,0.0,0.0,400.773462903203,400.773462903203,0.0,0.0,51.0989841286663,0.0,0.0,51.0989841286663,51.0989841286663,0,1,Nassau,0,,62.22653709679702,62.22653709679702
port799,BRA,South America,-5.773025379,-35.20520421,57,32,21,3,0,0,Vegetable Products,Mineral Products,Wood & Wood Products,0.11,0.05,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3416.79682739155,0.0,0.0,0.0,0.0,3416.79682739155,3416.79682739155,0.0,18893.925566558,0.0,0.0,0.0,18893.925566558,18893.925566558,0,1,Natal,0,,0.0,0.0
port80,ITA,Europe,37.19392264,15.1839322,1289,12,60,116,1,1098,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,4.36,7.8,0.0,1.0,1.0,0.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,54170.8523904986,0.0,54170.8523904986,0.0,103.592079951697,0.0,0.0,15071.7522206213,103.592079951697,15175.344300573,0,1,Augusta,0,,0.0,0.0
port800,NRU,Asia & Pacific,-0.530581175,166.9108008,36,8,10,12,0,5,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nauru,0,,36.0,0.0
port801,IND,Asia & Pacific,22.95724298,70.45245138,67,0,12,55,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Navlakhi,0,,67.0,0.0
port802,SLB,Asia & Pacific,-8.390354426,157.5560072,14,0,10,4,0,0,Wood & Wood Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.0,5.24,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18170.0094472162,0.0,0.0,0.0,18170.0094472162,18170.0094472162,0,0,Ndora,0,,14.0,28.0
port803,TON,Asia & Pacific,-18.65204266,-173.9849551,34,1,0,9,0,22,Animal & Animal Products,Prepared Foodstuffs & Beverages,Mineral Products,6.36,15.48,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,182.862454808394,0.0,0.0,182.862454808394,182.862454808394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Neiafu,0,,0.0,0.0
port804,NZL,Asia & Pacific,-41.26122281,173.2760081,323,139,96,12,35,39,Wood & Wood Products,Mineral Products,Animal & Animal Products,1.3,3.88,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1705.69512414251,0.0,0.0,0.0,2567.56326864994,1705.69512414251,4273.25839279245,823.049741146244,0.0,0.0,0.0,0.0,823.049741146244,823.049741146244,0,3,Nelson,0,,0.0,0.0
port805,TUR,Europe,38.75643773,26.93150481,4852,1612,548,1894,0,798,Mineral Products,Vegetable Products,Metals,12.91,11.17,7.0,7.0,12.0,0.0,2.0,26.0,28.0,667.840730943587,74156.7694113447,26306.4113866335,0.0,5240.80392687167,101131.021528922,106371.825455793,21085.936055594,62109.257698491,12011.7855852398,0.0,2642.67098714772,95206.9793393248,97849.6503264725,0,1,Nemrut Bay,0,,0.0,0.0
port806,NCL,Asia & Pacific,-21.33362493,164.988589,67,0,59,0,0,8,Mineral Products,Metals,Machinery & Electrical Equipment,0.73,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nepoui,0,,67.0,134.0
port807,GUY,South America,6.228603762,-57.51924758,74,0,2,25,0,46,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,2.8,4.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,552.106408276979,0.0,552.106408276979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,New Amsterdam,0,,0.0,0.0
port808,USA,North America,41.62842538,-70.91210615,4,0,2,1,0,0,Mineral Products,Animal & Animal Products,Vegetable Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,New Bedford,0,,4.0,4.0
port809,USA,North America,41.27574662,-72.89315049,165,1,55,9,0,99,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.37,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,New Haven,0,,165.0,0.0
port81,COK,Asia & Pacific,-21.20386458,-159.7842743,37,6,1,17,0,12,,,,100.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Avatiu,0,,37.0,37.0
port810,GBR,Europe,53.70359433,-0.359116194,414,36,4,369,0,3,Vegetable Products,Wood & Wood Products,Mineral Products,0.35,0.25,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1705.95961066327,0.0,0.0,1705.95961066327,1705.95961066327,0.0,0.0,1465.52862261931,0.0,0.0,1465.52862261931,1465.52862261931,0,1,New Holland,0,,0.0,0.0
port811,IND,Asia & Pacific,12.93776393,74.81887955,1145,178,243,61,0,662,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.07,3.55,1.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,42347.4650126153,0.0,0.0,0.0,42347.4650126153,42347.4650126153,0.0,0.0,0.0,0.0,1664.32611124512,0.0,1664.32611124512,0,1,New Mangalore,0,,0.0,0.0
port812,USA,North America,29.93003343,-90.13086772,5268,449,2279,397,9,2134,Mineral Products,Vegetable Products,Chemical & Allied Industries,5.4,11.56,3.0,32.0,5.0,1.0,20.0,41.0,61.0,11887.2373408643,162936.745712679,7274.51544655532,0.0,105804.786067813,182098.498500099,287903.284567912,0.0,453404.917348143,13732.2253974142,0.0,140228.499341402,467137.142745557,607365.642086959,0,1,New Orleans,0,,0.0,0.0
port813,NZL,Asia & Pacific,-39.0583807,174.0315698,274,0,116,21,0,136,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,3.81,6.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.63701283311,0.0,1658.63701283311,0,1,New Plymouth,0,,274.0,548.0
port814,CAN,North America,49.17510525,-122.9775675,479,155,100,51,171,0,Mineral Products,Wood & Wood Products,Vegetable Products,3.18,0.84,1.0,2.0,0.0,0.0,0.0,3.0,3.0,646.17615294423,3607.45619334724,0.0,0.0,0.0,4253.63234629147,4253.63234629147,0.0,16660.350571424,0.0,0.0,0.0,16660.350571424,16660.350571424,0,1,New Westminster,0,,0.0,0.0
port815,USA,North America,40.63298387,-74.17942126,3932,2189,198,68,341,1134,Mineral Products,Chemical & Allied Industries,Vegetable Products,12.88,1.88,9.0,3.0,0.0,0.0,17.0,12.0,29.0,101566.467776625,55669.9135049133,0.0,0.0,151600.083881434,157236.381281538,308836.465162972,12555.8635426055,30588.4446865944,0.0,0.0,4032.45462549521,43144.3082291999,47176.7628546951,0,1,New York-New Jersey,1,,0.0,0.0
port816,AUS,Asia & Pacific,-32.89445588,151.7577471,2192,11,1927,120,1,131,Mineral Products,Vegetable Products,Chemical & Allied Industries,4.72,9.76,0.0,11.0,3.0,0.0,2.0,14.0,16.0,0.0,41524.3040213975,2407.68865548285,0.0,16741.6485021271,43931.9926768803,60673.6411790074,0.0,276515.908337677,1916.50962463108,0.0,0.0,278432.417962308,278432.417962308,0,1,Newcastle,0,,0.0,0.0
port817,GBR,Europe,51.56168472,-2.978991429,444,31,35,352,0,25,Mineral Products,Chemical & Allied Industries,Metals,0.45,1.11,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,6814.46807436947,2055.1080021933,0.0,0.0,8869.57607656277,8869.57607656277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Newport,0,,0.0,0.0
port818,USA,North America,36.9838661,-76.43537098,418,3,326,27,47,14,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.07,2.65,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112073.28916685,0.0,0.0,0.0,112073.28916685,112073.28916685,0,1,Newport News,0,,418.0,718.9242833316803
port819,VNM,Asia & Pacific,19.21524656,105.762275,213,12,78,96,0,26,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.17,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nghe Tinh,0,,213.0,213.0
port82,PRT,Europe,40.62981431,-8.719994046,1000,54,99,597,0,249,Mineral Products,Metals,Chemical & Allied Industries,9.15,5.21,1.0,1.0,13.0,0.0,2.0,15.0,17.0,1185.02446934833,17785.4747716875,13653.8950358725,0.0,5412.52135260302,32624.3942769083,38036.9156295113,2176.03301342511,0.0,18132.2942199856,0.0,0.0,20308.3272334107,20308.3272334107,0,1,Aveiro,0,,0.0,0.0
port820,FRA,Europe,43.69433071,7.284023851,97,4,75,16,0,1,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.01,0.21,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.220055173669,0.0,0.0,0.0,815.220055173669,815.220055173669,0,1,Nice,0,,97.0,0.0
port821,BHS,North America,25.1757543,-78.02701829,13,0,0,10,0,3,Mineral Products,Stone & Glass,"Plastics, Rubber, Leather",0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nicholls Town,0,,13.0,26.0
port822,JPN,Asia & Pacific,37.96561578,139.1700329,1851,360,228,349,0,913,Mineral Products,Wood & Wood Products,Vegetable Products,0.98,0.31,2.0,1.0,2.0,0.0,6.0,5.0,11.0,5722.39170470824,21313.4508266304,272.374870700336,0.0,0.0,27308.2174020389,27308.2174020389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Niigata,0,,0.0,0.0
port823,JPN,Asia & Pacific,33.95565623,133.2185304,2491,9,190,1116,0,1175,Mineral Products,Chemical & Allied Industries,Metals,0.66,1.46,0.0,2.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,195.9955040688,0.0,195.9955040688,0.0,2687.60219092406,0.0,0.0,8220.89194862083,2687.60219092406,10908.4941395449,0,1,Niihama,0,,2295.0044959312,4771.842072163656
port824,CHN,Asia & Pacific,29.92076897,121.8818408,14921,9295,1541,306,243,3533,Mineral Products,Vegetable Products,Metals,7.21,9.2,39.0,10.0,0.0,0.0,8.0,49.0,57.0,101771.125411508,238111.822455895,0.0,0.0,151503.750728614,339882.947867403,491386.698596017,245532.46340099,34513.3887505435,0.0,0.0,6045.23582429569,280045.852151534,286091.08797583,0,1,Ningbo,0,,0.0,0.0
port826,USA,North America,36.84962748,-76.33049228,1161,661,352,50,5,91,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.08,2.69,0.0,5.0,0.0,1.0,1.0,6.0,7.0,0.0,5687.25236976004,0.0,0.0,0.0,5687.25236976004,5687.25236976004,0.0,127690.561885024,0.0,0.0,1500.0507338942,127690.561885024,129190.612618918,0,1,Norfolk,0,,0.0,0.0
port827,SWE,Europe,58.61788863,16.22569715,945,242,26,444,0,232,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,5.55,3.29,1.0,0.0,6.0,0.0,1.0,7.0,8.0,41.5993756837361,0.0,4971.29522242646,0.0,0.0,5012.8945981102,5012.8945981102,1542.30483210955,0.0,2729.0746214906,0.0,841.010288257158,4271.37945360015,5112.38974185731,0,1,Norrkoping,0,,0.0,0.0
port828,EGY,Africa,29.64742882,32.35392159,502,220,93,39,3,145,Mineral Products,Chemical & Allied Industries,Vegetable Products,16.74,5.63,2.0,2.0,0.0,0.0,0.0,4.0,4.0,12355.8906655841,0.0,0.0,0.0,0.0,12355.8906655841,12355.8906655841,0.0,10839.6536633912,0.0,0.0,0.0,10839.6536633912,10839.6536633912,0,1,El Sokhna,0,,0.0,0.0
port829,JPN,Asia & Pacific,40.20511241,139.9967391,174,0,118,56,0,0,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0.68,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Noshiro,0,,174.0,174.0
port83,ESP,Europe,43.5642594,-5.894390535,528,21,66,384,0,57,Mineral Products,Chemical & Allied Industries,Metals,0.78,0.9,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,27138.0295022074,11142.4591733863,0.0,0.0,38280.4886755936,38280.4886755936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Aviles,0,,0.0,0.0
port830,MRT,Africa,20.84893872,-17.04643501,390,87,105,54,0,143,Mineral Products,Chemical & Allied Industries,Animal & Animal Products,24.9,93.12,0.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2244.02190766711,0.0,2244.02190766711,0.0,155357.520140817,0.0,0.0,5881.57653815746,155357.520140817,161239.096678975,0,3,Nouadhibou,0,,0.0,0.0
port831,MRT,Africa,17.99243027,-16.0255999,433,179,95,64,4,91,Mineral Products,Vegetable Products,Metals,75.1,6.88,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8624.50188509261,0.0,0.0,0.0,8624.50188509261,8624.50188509261,0,1,Nouakchott,0,,433.0,433.0
port832,NCL,Asia & Pacific,-22.25280878,166.4275632,574,221,235,47,22,48,Mineral Products,Wood & Wood Products,Metals,60.19,10.91,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,18004.3081427688,0.0,0.0,0.0,18004.3081427688,18004.3081427688,0.0,156.198734307408,0.0,0.0,0.0,156.198734307408,156.198734307408,0,1,Noumea,0,,0.0,0.0
port833,RUS,Europe,44.72345598,37.8087215,4584,724,819,1457,12,1570,Mineral Products,Chemical & Allied Industries,Metals,12.63,16.11,3.0,12.0,14.0,0.0,23.0,29.0,52.0,1521.92630285701,24229.8060150475,3866.29701195862,0.0,1326.6785839142,29618.0293298632,30944.7079137774,9144.65741880509,103428.779647782,40501.2804112427,0.0,213893.893787684,153074.71747783,366968.611265514,0,1,Novorossiysk,0,,0.0,0.0
port834,IRN,Asia & Pacific,36.65505162,51.50857211,165,1,0,162,0,1,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,0.76,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nowshahr Port,0,,165.0,165.0
port835,CUB,North America,21.55374735,-77.22955586,92,0,9,15,0,67,Vegetable Products,Stone & Glass,Prepared Foodstuffs & Beverages,5.78,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nuevitas Bay,0,,92.0,92.0
port837,DNK,Europe,55.30151728,10.78688682,228,1,2,79,0,145,Mineral Products,Chemical & Allied Industries,Stone & Glass,1.19,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nyborg,0,,228.0,228.0
port838,SWE,Europe,58.91643073,17.96255364,201,1,0,0,0,200,Mineral Products,Metals,Vehicles & Equipment,2.15,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nynashamn,0,,201.0,201.0
port839,USA,North America,37.80816366,-122.3088942,1095,1056,32,2,2,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.78,1.07,4.0,1.0,0.0,0.0,0.0,5.0,5.0,9047.48876983117,0.0,0.0,0.0,0.0,9047.48876983117,9047.48876983117,16983.6716726167,0.0,0.0,0.0,0.0,16983.6716726167,16983.6716726167,0,1,Oakland,0,,0.0,0.0
port84,GBR,Europe,51.49812082,-2.708767368,1092,183,59,346,378,124,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,2.62,1.4,1.0,0.0,1.0,4.0,2.0,6.0,8.0,250.774840644848,0.0,2121.24590179183,6565.80418040122,5786.32017641215,8937.8249228379,14724.1450992501,0.0,0.0,0.0,22.5259206183218,30528.8241758748,22.5259206183218,30551.3500964931,0,1,Bristol,0,,0.0,0.0
port840,JAM,North America,18.40948489,-77.11482411,27,0,7,1,0,18,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.29,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ocho Rios,0,,27.0,27.0
port841,NOR,Europe,60.08969455,6.535188651,261,25,0,215,0,20,Mineral Products,Chemical & Allied Industries,Stone & Glass,1.47,0.31,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6420.07497560778,0.0,0.0,6420.07497560778,6420.07497560778,0.0,0.0,2356.08947300425,0.0,0.0,2356.08947300425,2356.08947300425,0,3,Odda,0,,0.0,0.0
port842,DNK,Europe,55.44129887,10.4587983,558,19,56,343,1,137,Mineral Products,Chemical & Allied Industries,Stone & Glass,4.65,6.27,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1558.97423146751,0.0,0.0,1558.97423146751,1558.97423146751,0.0,0.0,0.0,546.679015276741,0.0,546.679015276741,546.679015276741,0,1,Odense,0,,0.0,0.0
port843,UKR,Europe,46.50128328,30.73807121,829,255,281,219,5,68,Mineral Products,Vegetable Products,Chemical & Allied Industries,15.52,13.91,2.0,10.0,4.0,0.0,0.0,16.0,16.0,597.705145607959,0.0,1830.90590078786,0.0,0.0,2428.61104639582,2428.61104639582,4295.10744388594,181310.81184584,15373.0795238306,0.0,0.0,200978.998813556,200978.998813556,0,1,Odesa,0,,0.0,0.0
port844,JPN,Asia & Pacific,39.06317108,141.7291447,409,33,219,136,0,19,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.09,0.03,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Ofunato,0,,409.0,0.0
